AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,Notes,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
X-UL8#10,L-Acoustics,X-UL8,1270021182,Long U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-UL8#11,L-Acoustics,X-UL8,1270021190,Long U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-UL8#12,L-Acoustics,X-UL8,1270021191,Long U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-US8#01,L-Acoustics,X-US8,1280004181,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,"[{""date"":""2026/03/02"",""user"":""bnjm2000"",""description"":""Discovered bracket foam is mouldy/disintegrated (Louis Vuitton Spring Summer Trunk Show @ Jurong Lake Gardens)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/04/02"",""user"":""bnjm2000"",""description"":""Repaired and collected back from Concept Systems"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
X-US8#02,L-Acoustics,X-US8,1280005529,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-US8#03,L-Acoustics,X-US8,1280005636,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-US8#04,L-Acoustics,X-US8,1280005721,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-US8#05,L-Acoustics,X-US8,1280006772,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X-US8#06,L-Acoustics,X-US8,1280006778,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#07,L-Acoustics,X-US8,1280006779,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#08,L-Acoustics,X-US8,1280006794,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#09,L-Acoustics,X-US8,1280006795,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#10,L-Acoustics,X-US8,1280006796,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#11,L-Acoustics,X-US8,1280006797,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X-US8#12,L-Acoustics,X-US8,1280006799,Short U-bracket for X8,2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,
X12#01,L-Acoustics,X12,1190036006,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#02,L-Acoustics,X12,1190036007,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#03,L-Acoustics,X12,1190036008,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#04,L-Acoustics,X12,1190036010,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#05,L-Acoustics,X12,1190036011,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#06,L-Acoustics,X12,1190036012,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#07,L-Acoustics,X12,1190036013,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#08,L-Acoustics,X12,1190036014,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#09,L-Acoustics,X12,1190036015,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#10,L-Acoustics,X12,1190036022,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#11,L-Acoustics,X12,1190036023,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#12,L-Acoustics,X12,1190036038,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#13,L-Acoustics,X12,1190036040,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#14,L-Acoustics,X12,1190036041,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#15,L-Acoustics,X12,1190036043,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X12#16,L-Acoustics,X12,1190036044,"12"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#01,L-Acoustics,X8,1260036022,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#02,L-Acoustics,X8,1260039906,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#03,L-Acoustics,X8,1260040512,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#04,L-Acoustics,X8,1260040515,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#05,L-Acoustics,X8,1260040518,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
X8#06,L-Acoustics,X8,1260040522,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
X8#07,L-Acoustics,X8,1260040523,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
X8#08,L-Acoustics,X8,1260040525,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
X8#09,L-Acoustics,X8,1260040530,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#10,L-Acoustics,X8,1260040532,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#11,L-Acoustics,X8,1260040538,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#12,L-Acoustics,X8,1260040685,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#13,L-Acoustics,X8,1260040534,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#14,L-Acoustics,X8,1260040626,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#15,L-Acoustics,X8,1260040643,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
X8#16,L-Acoustics,X8,1260040692,"8"" passive coaxial enclosure",2024-07-16,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#01,L-Acoustics,Syva,1350010796,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#02,L-Acoustics,Syva,1350010797,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#03,L-Acoustics,Syva,1350010798,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#04,L-Acoustics,Syva,1350010807,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#05,L-Acoustics,Syva,1350011541,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVA#06,L-Acoustics,Syva,1350011571,"5"" Colinear source",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#01,L-Acoustics,Syva Low,1360009075,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#02,L-Acoustics,Syva Low,1360009080,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#03,L-Acoustics,Syva Low,1360009097,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#04,L-Acoustics,Syva Low,1360009115,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#05,L-Acoustics,Syva Low,1360010149,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#06,L-Acoustics,Syva Low,1360010151,"Bass reflex dual 12""",2025-08-12,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#07,L-Acoustics,Syva Low,1360011722,"Bass reflex dual 12""",2025-10-13,,,,,False,False,False,False,False,1,,AX,Store,Store
SYVALOW#08,L-Acoustics,Syva Low,1360011727,"Bass reflex dual 12""",2025-10-13,,,,,False,False,False,False,False,1,,AX,Store,Store
LPClaw#01,Latin Percussion,LP592A,,The Claw,,,,,,False,False,False,False,False,1,,AX,Store,
LPClaw#02,Latin Percussion,LP592A,,The Claw,,,,,,False,False,False,False,False,1,,AX,Store,
LPClaw#03,Latin Percussion,LP592A,,The Claw,,,,,,False,False,False,False,False,1,,AX,Store,
LPClaw#04,Latin Percussion,LP592A,,The Claw,,,,,,False,False,False,False,False,1,,AX,Store,
MR-90A#01,MiPro,MR-90,878292429A,Interlink receiver,2024-06-07,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
MR-90A#02,MiPro,MR-90,878292430A,Interlink receiver,2024-06-07,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
MR-90A#03,MiPro,MR-90,878292432A,Interlink receiver,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/01"",""user"":""bnjm2000"",""description"":""discovered no output (Dior @ ION Orchard (demo))"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2024/11/11"",""user"":""bnjm2000"",""description"":""Handed over to MiPro for repair"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/12"",""user"":""bnjm2000"",""description"":""repaired by MiPro"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}},{""date"":""2024/11/13"",""user"":""bnjm2000"",""description"":""Collected back from MiPro"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/21"",""user"":""bnjm2000"",""description"":""Issue with RF B, sent to Taiwan for repair"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Taiwan""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/06/26"",""user"":""bnjm2000"",""description"":""Collected back from MiPro"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
MR-90A#04,MiPro,MR-90,878292434A,Interlink receiver,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/05"",""user"":""bnjm2000"",""description"":""2024/11/05 - Low RF, AF cutting in and out (Dior @ ION Orchard)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2024/11/11"",""user"":""bnjm2000"",""description"":""2024/11/11 - Handed over to MiPro for repair"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""}],""source"":{}},{""date"":""2024/11/12"",""user"":""bnjm2000"",""description"":""2024/11/12 - repaired by MiPro"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}},{""date"":""2024/11/13"",""user"":""bnjm2000"",""description"":""2024/11/13 - Collected back from MiPro"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""}],""source"":{}},{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/01/24"",""user"":""bnjm2000"",""description"":""Receiver observed in use with some buzzing (Wedding of Jewel & Maanas @ Fiasco)"",""type"":""Fault"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/03"",""user"":""bnjm2000"",""description"":""Receiver observed in use with some buzzing (LV @ Japanese Garden)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/04/14"",""user"":""bnjm2000"",""description"":""Sent to MiPro for servicing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""}],""source"":{}},{""date"":""2026/04/17"",""user"":""bnjm2000"",""description"":""Collected back from MiPro, repaired\nXLR connector loosed, soldered back - $40"",""type"":""Repair"",""cost"":""40.00"",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
MR-90A#05,MiPro,MR-90,878292431A,Interlink receiver,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/10/29"",""user"":""bnjm2000"",""description"":""discovered no output (Hermes @ Takashimaya)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2024/11/11"",""user"":""bnjm2000"",""description"":""2024/11/11 - Handed over to MiPro for repair"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/13"",""user"":""bnjm2000"",""description"":""2024/11/13 - Collected back from MiPro"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Tested in MiPro office with RF Dropout, remain with MiPro for further testing/repair"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/05/21"",""user"":""bnjm2000"",""description"":""Send in to Mipro, no RF receiving"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2025/05/22"",""user"":""bnjm2000"",""description"":""Technician tested working, went to MiPro office to check before collecting. Audio came through but unit kept skipping channels. MiPro did a 1-to-1 swap. New SN: 878292431A Old SN:878292435A"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""},{""kind"":""serial"",""value"":""878292431A""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
MR-90A#06,MiPro,MR-90,878292436A,Interlink receiver,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2026/04/14"",""user"":""bnjm2000"",""description"":""Sent to MiPro for servicing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""}],""source"":{}},{""date"":""2025/11/05"",""user"":""bnjm2000"",""description"":""Discovered to be buzzing (Franck Muller x Cortina High Jewellery Dinner @ Claudine Restaurant)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/04/17"",""user"":""bnjm2000"",""description"":""Collected back from MiPro, repaired\nXLR connector loosed, soldered back - $40"",""type"":""Repair"",""cost"":""40.00"",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
MT-90A#01,MiPro,MT-90A,858290901A,Interlink Transmitter,2024-06-07,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
MT-90A#02,MiPro,MT-90A,858290902A,Interlink Transmitter,2024-06-07,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,
MT-90A#03,MiPro,MT-90A,858290899A,Interlink Transmitter,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""changed transmitter to same type (Old S/N: 809264158A)"",""type"":""Repair"",""cost"":"""",""changes"":[{""kind"":""serial"",""value"":""858290899A""}],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,Store
MT-90A#04,MiPro,MT-90A,858290898A,Interlink Transmitter,2024-10-24,,,,,False,False,False,False,False,1,"[{""date"":""2024/11/20"",""user"":""bnjm2000"",""description"":""2024/11/20 - Send to MiPro for testing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""}],""source"":{}},{""date"":""2024/11/26"",""user"":""bnjm2000"",""description"":""2024/11/26 - Collected back from MiPro after testing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""}],""source"":{}},{""date"":""2024/10/15"",""user"":""bnjm2000"",""description"":""Device keeps restarting, suspect PSU faulty (Wedding of Kenneth and Wong Mei Yin)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2024/10/24"",""user"":""bnjm2000"",""description"":""Handed over to MiPro for PSU testing"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""}],""source"":{}},{""date"":""2024/11/13"",""user"":""bnjm2000"",""description"":""Collected back from MiPro, PSU replaced"",""type"":""Repair"",""cost"":""0.00"",""changes"":[{""kind"":""location"",""value"":""MiPro Singapore""},{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
GSM4212P#01,Netgear,GSM4212P,6VB52B51A0392,Managed Switch,,,,,,False,False,False,False,False,1,,AX,Store,Store
GSM4212P#02,Netgear,GSM4212P,6VB52B5AA039B,Managed Switch,,,,,,False,False,False,False,False,1,,AX,Store,Store
GSM4212P#03,Netgear,GSM4212P,6VB52B5CA03B9,Managed Switch,,,,,,False,False,False,False,False,1,,AX,Store,Store
GSM4212P#04,Netgear,GSM4212P,6VB52B52A0393,Managed Switch,,,,,,False,False,False,False,False,1,,AX,Store,Store
KM184#01,Neumann,KM184,199064,small-diaphragm cardioid condenser microphone,,,,,,False,False,False,False,False,1,,AX,Store,
KM184#02,Neumann,KM184,199065,small-diaphragm cardioid condenser microphone,,,,,,False,False,False,False,False,1,,AX,Store,
KM184#03,Neumann,KM184,217557,small-diaphragm cardioid condenser microphone,,,,,,False,False,False,False,False,1,,AX,Store,
KM184#04,Neumann,KM184,217558,small-diaphragm cardioid condenser microphone,,,,,,False,False,False,False,False,1,,AX,Store,
